step,phase,timestamp,x,y,z,vx,vy,vz,wx,wy,wz,m1,m2,m3,m4,throttle,yaw,roll,pitch
368,thrust,[9.200115],1037.449,-0.0043602884,971.204,1.9622583e-05,-9.23872e-06,-4.4185167e-06,-1.8152054e-05,-0.000309376,-1.3779332e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
369,thrust,[9.220116],1037.449,-0.004360657,971.204,-1.1395542e-08,-1.8328428e-05,-2.391883e-08,-2.9414107e-07,8.3822314e-08,4.010242e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
370,thrust,[9.240116],1037.449,-0.0043610223,971.204,-1.3704749e-08,-1.8328428e-05,-1.220304e-08,-1.589132e-07,1.4620097e-07,2.6475172e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
371,thrust,[9.260117],1037.449,-0.0043606274,971.204,-3.1201853e-07,-1.8291175e-05,3.0855927e-07,1.6701376e-06,4.7859235e-06,-3.4426967e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
372,thrust,[9.280117],1037.449,-0.004360605,971.204,1.8707413e-05,-1.2464821e-05,4.6117507e-06,0.000101525235,-0.00027188315,-9.4437e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
373,thrust,[9.3001175],1037.449,-0.004360553,971.204,-1.2631881e-07,-1.834333e-05,-3.3797733e-08,-7.9409295e-07,1.5506365e-06,1.11306186e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
374,thrust,[9.320118],1037.449,-0.004360918,971.204,-1.3332892e-08,-1.834333e-05,-1.11103375e-08,-1.4816784e-07,1.3562787e-07,2.5616695e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
375,thrust,[9.340118],1037.449,-0.004360527,971.204,-1.5715252e-05,-6.750226e-06,5.9075916e-07,-9.510755e-05,0.00022540125,-1.7463869e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
376,thrust,[9.360119],1037.449,-0.004360512,971.204,9.024279e-07,-1.5102327e-05,-9.034447e-06,-0.000119773904,-3.736777e-05,8.080444e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
377,thrust,[9.380119],1037.449,-0.0043604895,971.204,4.0266605e-07,-1.8373132e-05,-3.549785e-07,-1.728957e-06,-6.1130436e-06,3.8395424e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
378,thrust,[9.40012],1037.449,-0.0043608546,971.204,-1.4676152e-08,-1.8335879e-05,-1.5527888e-08,-2.3723543e-07,1.61465e-07,2.5696073e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
379,thrust,[9.42012],1037.449,-0.004360806,971.204,-1.6799584e-06,-1.3999641e-05,-7.0985593e-06,-0.00010978429,4.6499517e-06,6.1685196e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
380,thrust,[9.440121],1037.449,-0.0043604486,971.204,7.1969407e-07,-1.5065074e-05,-8.704792e-06,-0.00011736261,-3.4215805e-05,7.651161e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
381,thrust,[9.460121],1037.449,-0.004360426,971.204,4.0249142e-07,-1.8373132e-05,-3.5661378e-07,-1.7715213e-06,-6.1130872e-06,3.8334514e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
382,thrust,[9.480122],1037.449,-0.0043607913,971.204,-1.4706359e-08,-1.8335879e-05,-1.2052063e-08,-1.6651053e-07,1.6116871e-07,2.5931705e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
383,thrust,[9.500122],1037.449,-0.0043611564,971.204,-1.5299532e-08,-1.8328428e-05,-1.2733558e-08,-1.7928372e-07,1.8333476e-07,2.4943846e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
384,thrust,[9.520123],1037.449,-0.0043607615,971.204,-3.1270065e-07,-1.8283725e-05,3.069326e-07,1.6239783e-06,4.7945236e-06,-3.4510285e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
385,thrust,[9.540123],1037.449,-0.0043603666,971.204,3.1524723e-07,-1.8388033e-05,-4.3411228e-07,-2.812636e-06,-5.1566494e-06,5.4447514e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
386,thrust,[9.560123],1037.449,-0.0043607317,971.204,-1.2447629e-08,-1.8328428e-05,-1.3580005e-08,-2.0849497e-07,1.2235193e-07,2.4146908e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
387,thrust,[9.580124],1037.449,-0.004361097,971.204,-1.4937058e-08,-1.8328428e-05,-1.3258094e-08,-1.8949815e-07,1.7612298e-07,2.4966203e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
388,thrust,[9.600124],1037.449,-0.004360702,971.204,-3.1239324e-07,-1.8283725e-05,3.0649298e-07,1.6151889e-06,4.7883536e-06,-3.4510572e-07,0.0,0.0,0.0,0.0,1900,1024,1024,1024
389,thrust,[9.620125],1037.449,-0.0043603033,971.204,1.8619085e-05,-1.24797225e-05,4.536182e-06,0.00010047924,-0.0002709203,-9.285052e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
390,thrust,[9.640125],1037.449,-0.0043606684,971.204,-8.488996e-09,-1.8328428e-05,-2.159129e-08,-2.3834336e-07,4.1519478e-08,3.958969e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
391,thrust,[9.660126],1037.449,-0.0043610334,971.204,-1.3558849e-08,-1.8335879e-05,-1.07912745e-08,-1.4287397e-07,1.3916483e-07,2.5626262e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
392,thrust,[9.680126],1037.449,-0.0043606423,971.204,-1.4162852e-05,-1.10939145e-05,7.667753e-06,1.3991516e-05,0.00022233961,-7.820912e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
393,thrust,[9.700127],1037.449,-0.0043602437,971.204,1.9624942e-05,-9.231269e-06,-4.409923e-06,-1.802721e-05,-0.0003094061,-1.3857199e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
394,thrust,[9.720127],1037.449,-0.0043606125,971.204,-1.3484851e-08,-1.8328428e-05,-2.2338327e-08,-2.704226e-07,1.3122609e-07,3.8807805e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
395,thrust,[9.740128],1037.449,-0.0043609776,971.204,-1.0122765e-08,-1.834333e-05,-1.2811149e-08,-1.9470791e-07,6.698098e-08,2.4806688e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
396,thrust,[9.760128],1037.449,-0.0043605827,971.204,-1.5716361e-05,-6.750226e-06,5.903653e-07,-9.512576e-05,0.00022541916,-1.7469198e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
397,thrust,[9.7801285],1037.449,-0.004360184,971.204,1.9623996e-05,-9.23872e-06,-4.4077738e-06,-1.8038341e-05,-0.00030940044,-1.390015e-06,0.0,0.0,0.0,0.0,1900,1024,1024,1024
398,thrust,[9.800129],1037.449,-0.004360553,971.204,-1.5260895e-08,-1.8328428e-05,-2.4379233e-08,-3.119295e-07,1.6610834e-07,3.8816687e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
399,thrust,[9.820129],1037.449,-0.004360918,971.204,-1.2180214e-08,-1.834333e-05,-1.1224267e-08,-1.5045732e-07,1.1252614e-07,2.561859e-08,0.0,0.0,0.0,0.0,1900,1024,1024,1024
400,yaw_init,[9.84013],1037.449,-0.004360523,971.204,-1.571467e-05,-6.7576766e-06,5.931473e-07,-9.506852e-05,0.00022538488,-1.7466643e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
401,yaw_init,[9.86013],1037.449,-0.0043601245,971.204,1.962133e-05,-9.23872e-06,-4.409387e-06,-1.8059123e-05,-0.00030934234,-1.3894562e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
402,yaw_init,[9.880131],1037.449,-0.0043604933,971.204,-1.4830249e-08,-1.8328428e-05,-2.3911895e-08,-3.015528e-07,1.5818802e-07,3.8847364e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
403,yaw_init,[9.900131],1037.449,-0.0043608584,971.204,-1.62239e-08,-1.8328428e-05,-1.4462972e-08,-2.1391091e-07,1.9427583e-07,2.5651959e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
404,yaw_init,[9.920132],1037.449,-0.0043604635,971.204,-1.57167e-05,-6.750226e-06,5.9255547e-07,-9.506905e-05,0.00022543795,-1.7468008e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
405,yaw_init,[9.940132],1037.449,-0.0043608285,971.204,-1.709654e-08,-1.8335879e-05,-5.586287e-09,-1.265025e-07,2.098671e-07,1.4935209e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
406,yaw_init,[9.960133],1037.449,-0.0043604337,971.204,3.134428e-07,-1.8380582e-05,-4.3384762e-07,-2.7967124e-06,-5.1101415e-06,5.44553e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
407,yaw_init,[9.980133],1037.449,-0.0043607987,971.204,-1.1578974e-08,-1.8335879e-05,-1.3921333e-08,-2.0680444e-07,1.0812034e-07,2.463493e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
408,yaw_init,[10.0001335],1037.449,-0.004361164,971.204,-1.475418e-08,-1.8328428e-05,-1.4819207e-08,-2.24936e-07,1.6411931e-07,2.5327408e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
409,yaw_init,[10.020134],1037.449,-0.004360769,971.204,-3.1257514e-07,-1.8298626e-05,3.0519794e-07,1.5932297e-06,4.8013344e-06,-3.4560946e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
410,yaw_init,[10.040134],1037.449,-0.004360374,971.204,3.147925e-07,-1.8388033e-05,-4.3321097e-07,-2.7958363e-06,-5.1482093e-06,5.444033e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
411,yaw_init,[10.060135],1037.449,-0.004360739,971.204,-1.2772452e-08,-1.8335879e-05,-1.3486402e-08,-1.9811058e-07,1.1456072e-07,2.6396824e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
412,yaw_init,[10.080135],1037.449,-0.004361104,971.204,-1.5438559e-08,-1.8335879e-05,-1.4691199e-08,-2.21509e-07,1.7816946e-07,2.5337396e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
413,yaw_init,[10.100136],1037.449,-0.0043607093,971.204,-3.1218588e-07,-1.8283725e-05,3.0534835e-07,1.6066248e-06,4.7977687e-06,-3.4498512e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
414,yaw_init,[10.120136],1037.449,-0.0043603145,971.204,3.1626587e-07,-1.8380582e-05,-4.3644422e-07,-2.857942e-06,-5.158804e-06,5.4272806e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
415,yaw_init,[10.140137],1037.449,-0.0043606795,971.204,-1.4188743e-08,-1.8328428e-05,-1.1572865e-08,-1.5002911e-07,1.4655753e-07,2.6991383e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
416,yaw_init,[10.160137],1037.449,-0.0043610446,971.204,-1.3848732e-08,-1.8328428e-05,-1.3640687e-08,-1.9723186e-07,1.4675511e-07,2.566637e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
417,yaw_init,[10.180138],1037.449,-0.0043606497,971.204,-3.126388e-07,-1.8291175e-05,3.057301e-07,1.6023974e-06,4.801072e-06,-3.4556248e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
418,yaw_init,[10.200138],1037.449,-0.004360251,971.204,1.962066e-05,-9.23872e-06,-4.4148564e-06,-1.8067203e-05,-0.0003093325,-1.3770455e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
419,yaw_init,[10.220139],1037.449,-0.00436062,971.204,-1.1956956e-08,-1.8328428e-05,-2.2945216e-08,-2.8079262e-07,1.0052379e-07,3.9026975e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
420,yaw_init,[10.240139],1037.449,-0.004360985,971.204,-1.5176795e-08,-1.8335879e-05,-1.1743092e-08,-1.6188456e-07,1.7254612e-07,2.5465159e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
421,yaw_init,[10.260139],1037.449,-0.00436059,971.204,-1.5714715e-05,-6.750226e-06,5.9039695e-07,-9.5115116e-05,0.00022539067,-1.7464043e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
422,yaw_init,[10.28014],1037.449,-0.0043601915,971.204,1.9622486e-05,-9.231269e-06,-4.4090075e-06,-1.80501e-05,-0.00030935713,-1.3900544e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
423,yaw_init,[10.30014],1037.449,-0.0043605603,971.204,-1.03395905e-08,-1.8328428e-05,-2.574592e-08,-3.4002366e-07,7.511289e-08,3.8051756e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
424,yaw_init,[10.320141],1037.449,-0.0043609254,971.204,-1.5560364e-08,-1.8328428e-05,-1.2167461e-08,-1.6212098e-07,1.7423521e-07,2.693125e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
425,yaw_init,[10.340141],1037.449,-0.0043605305,971.204,-1.57172e-05,-6.750226e-06,5.920864e-07,-9.5085714e-05,0.00022544584,-1.7473272e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
426,yaw_init,[10.360142],1037.449,-0.004360132,971.204,1.9623083e-05,-9.231269e-06,-4.4097483e-06,-1.8069026e-05,-0.00030938696,-1.38867e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
427,yaw_init,[10.380142],1037.449,-0.0043605007,971.204,-1.2444161e-08,-1.8335879e-05,-2.4111301e-08,-2.8759862e-07,1.08135346e-07,4.0874582e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
428,yaw_init,[10.400143],1037.449,-0.004360866,971.204,-1.3874306e-08,-1.8335879e-05,-1.2104738e-08,-1.7867012e-07,1.4170988e-07,2.5116261e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
429,yaw_init,[10.420143],1037.449,-0.004360471,971.204,-1.5719063e-05,-6.750226e-06,5.9024944e-07,-9.512426e-05,0.0002254894,-1.7480653e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
430,yaw_init,[10.440144],1037.449,-0.004360836,971.204,-1.4631581e-08,-1.8328428e-05,-4.663349e-09,-1.184323e-07,1.7193753e-07,1.28947315e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
431,yaw_init,[10.460144],1037.449,-0.0043604374,971.204,3.1511263e-07,-1.8388033e-05,-4.34075e-07,-2.8228044e-06,-5.149519e-06,5.4294105e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
432,yaw_init,[10.4801445],1037.449,-0.0043608025,971.204,-1.25681225e-08,-1.8328428e-05,-1.4083275e-08,-2.1223197e-07,1.1854936e-07,2.5353351e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
433,yaw_init,[10.500145],1037.449,-0.0043608285,971.204,-1.4047335e-05,-1.1086464e-05,7.676366e-06,1.4483788e-05,0.00022087379,-7.89134e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
434,yaw_init,[10.520145],1037.449,-0.0043608136,971.204,-1.0132345e-07,-1.834333e-05,-8.4355634e-08,-1.1986785e-06,1.1139476e-06,1.7519761e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
435,yaw_init,[10.540146],1037.449,-0.0043607913,971.204,4.059657e-07,-1.8373132e-05,-3.547425e-07,-1.6875197e-06,-6.1680794e-06,3.8650268e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
436,yaw_init,[10.560146],1037.449,-0.004360739,971.204,-1.3064027e-07,-1.8335879e-05,-2.4607743e-08,-7.3872326e-07,1.6438959e-06,9.5652304e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
437,yaw_init,[10.580147],1037.449,-0.004361104,971.204,-1.570396e-08,-1.8328428e-05,-1.2135498e-08,-1.6882998e-07,1.8300682e-07,2.5614845e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
438,yaw_init,[10.600147],1037.449,-0.0043607093,971.204,-3.1378477e-07,-1.8291175e-05,3.0753938e-07,1.649589e-06,4.827309e-06,-3.4477188e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
439,yaw_init,[10.620148],1037.449,-0.0043603145,971.204,3.162695e-07,-1.8388033e-05,-4.340004e-07,-2.8331679e-06,-5.175538e-06,5.4204264e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
440,yaw_init,[10.640148],1037.449,-0.0043606795,971.204,-1.26275115e-08,-1.8328428e-05,-1.3530664e-08,-1.980654e-07,1.204094e-07,2.5631609e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
441,yaw_init,[10.660149],1037.449,-0.0043610446,971.204,-1.1410298e-08,-1.8328428e-05,-1.34000055e-08,-2.0750069e-07,9.256387e-08,2.475338e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
442,yaw_init,[10.680149],1037.449,-0.004360687,971.204,7.197741e-07,-1.5065074e-05,-8.709084e-06,-0.00011741829,-3.4197335e-05,7.652283e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
443,yaw_init,[10.70015],1037.449,-0.0043606684,971.204,3.9927727e-07,-1.8373132e-05,-3.5587345e-07,-1.7325142e-06,-6.031947e-06,3.8405534e-07,0.0,0.0,0.0,0.0,1024,1024,1024,1024
444,yaw_init,[10.72015],1037.449,-0.004360616,971.204,-1.680247e-06,-1.3999641e-05,-7.0989727e-06,-0.00010979067,4.6568884e-06,6.1684673e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
445,yaw_init,[10.74015],1037.449,-0.0043609813,971.204,-1.8137044e-08,-1.8335879e-05,-9.604614e-09,-1.4164986e-07,2.2257987e-07,2.3833527e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
446,yaw_init,[10.760151],1037.449,-0.0043606237,971.204,7.240251e-07,-1.5057623e-05,-8.708509e-06,-0.000117429685,-3.4291093e-05,7.65088e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
447,yaw_init,[10.780151],1037.449,-0.004360605,971.204,1.8703387e-05,-1.2472272e-05,4.6154573e-06,0.000101575075,-0.00027182582,-9.44378e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
448,yaw_init,[10.800152],1037.449,-0.004360553,971.204,-1.6761478e-06,-1.3999641e-05,-7.108649e-06,-0.000109868204,4.569226e-06,6.182838e-06,0.0,0.0,0.0,0.0,1024,1024,1024,1024
449,yaw_init,[10.820152],1037.449,-0.004360918,971.204,-1.6901389e-08,-1.8328428e-05,-1.1355156e-08,-1.8544364e-07,1.9491128e-07,2.326825e-08,0.0,0.0,0.0,0.0,1024,1024,1024,1024
450,yaw,[10.840153],1037.449,-0.004360523,971.204,-1.5715823e-05,-6.750226e-06,5.9193525e-07,-9.509047e-05,0.00022542631,-1.7483429e-06,0.0,0.0,0.0,0.0,1024,1100,1024,1024
451,yaw,[10.860153],1037.449,-0.0043605044,971.204,1.8706403e-05,-1.2464821e-05,4.6192636e-06,0.000101566206,-0.00027186214,-9.456336e-06,0.0,0.0,0.0,0.0,1024,1100,1024,1024
452,yaw,[10.880154],1037.449,-0.0043608695,971.204,-1.1337704e-08,-1.8335879e-05,-2.4941698e-08,-3.052079e-07,1.0780091e-07,3.8605744e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
453,yaw,[10.900154],1037.449,-0.0043608174,971.204,-1.316696e-07,-1.8335879e-05,-2.5002919e-08,-7.585648e-07,1.6614449e-06,9.471653e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
454,yaw,[10.920155],1037.449,-0.0043611825,971.204,-1.4560893e-08,-1.8328428e-05,-1.1672757e-08,-1.595581e-07,1.6011342e-07,2.5614392e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
455,yaw,[10.940155],1037.449,-0.00436002,971.204,1.9324973e-05,-9.1940165e-06,-4.097818e-06,-1.6310769e-05,-0.00030473876,-1.7477555e-06,0.0,0.0,0.0,0.0,1024,1100,1024,1024
456,yaw,[10.9601555],1037.449,-0.004360389,971.204,-1.1018557e-08,-1.8328428e-05,-2.540699e-08,-3.3287978e-07,8.9679325e-08,3.795616e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
457,yaw,[10.980156],1037.449,-0.004360754,971.204,-1.5237415e-08,-1.8328428e-05,-1.0091042e-08,-1.18427394e-07,1.6769715e-07,2.7178968e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
458,yaw,[11.000156],1037.449,-0.004361119,971.204,-1.1502267e-08,-1.8335879e-05,-1.2694785e-08,-1.8053261e-07,9.086786e-08,2.637479e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
459,yaw,[11.020157],1037.449,-0.0043607242,971.204,-1.5716561e-05,-6.750226e-06,5.913478e-07,-9.509039e-05,0.00022544478,-1.7476389e-06,0.0,0.0,0.0,0.0,1024,1100,1024,1024
460,yaw,[11.040157],1037.449,-0.0043603256,971.204,3.130881e-07,-1.8388033e-05,-4.2610873e-07,-2.7499727e-06,-5.1108404e-06,5.327074e-07,0.0,0.0,0.0,0.0,1024,1100,1024,1024
461,yaw,[11.060158],1037.449,-0.0043606907,971.204,-1.48275605e-08,-1.8335879e-05,-1.1101151e-08,-1.47853e-07,1.6543865e-07,2.572947e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
462,yaw,[11.080158],1037.449,-0.004361056,971.204,-1.4344891e-08,-1.8335879e-05,-1.2006222e-08,-1.6660556e-07,1.5509659e-07,2.5622908e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
463,yaw,[11.100159],1037.449,-0.004360661,971.204,-1.5715625e-05,-6.7576766e-06,5.919761e-07,-9.508426e-05,0.00022540847,-1.746603e-06,0.0,0.0,0.0,0.0,1024,1100,1024,1024
464,yaw,[11.120159],1037.449,-0.0043602623,971.204,3.1117634e-07,-1.8388033e-05,-4.2845272e-07,-2.794348e-06,-5.056009e-06,5.313089e-07,0.0,0.0,0.0,0.0,1024,1100,1024,1024
465,yaw,[11.14016],1037.449,-0.0043606274,971.204,-1.4977736e-08,-1.8335879e-05,-1.0986127e-08,-1.4554946e-07,1.6844668e-07,2.5729436e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
466,yaw,[11.16016],1037.449,-0.0043609925,971.204,-1.1367468e-08,-1.8335879e-05,-1.2081524e-08,-1.8268553e-07,9.034303e-08,2.4725809e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
467,yaw,[11.1801605],1037.449,-0.0043605976,971.204,-1.5716509e-05,-6.750226e-06,5.9141524e-07,-9.5088995e-05,0.00022544365,-1.7476438e-06,0.0,0.0,0.0,0.0,1024,1100,1024,1024
468,yaw,[11.200161],1037.449,-0.004360199,971.204,3.131372e-07,-1.8388033e-05,-4.260487e-07,-2.7487613e-06,-5.1117427e-06,5.327011e-07,0.0,0.0,0.0,0.0,1024,1100,1024,1024
469,yaw,[11.220161],1037.449,-0.004360564,971.204,-1.4787397e-08,-1.8335879e-05,-1.10495595e-08,-1.4681945e-07,1.6463417e-07,2.5729458e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
470,yaw,[11.240162],1037.449,-0.004360929,971.204,-1.4310137e-08,-1.8335879e-05,-1.196208e-08,-1.6572129e-07,1.5440037e-07,2.5622938e-08,0.0,0.0,0.0,0.0,1024,1100,1024,1024
